,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,0.9868589742642118,0.2494727473300273,0.23363520762786505,-0.006588146330798864,0.33589618258678866,-0.059589005930594054,0.14928464699138033,0.2308184959604812,0.18166914989760197,0.4080591638449249,-0.08674216795567098,0.42856910506310675,0.05399504017171579,0.43070647767596215,0.41693530222788966,-0.4544417941499676
IRI_Fantasy,0.2209990563663858,0.9996159184293028,0.43655993555871664,0.04973916769485892,0.562968369946391,0.08792854385913758,0.1805117545451157,-0.13614362943312977,0.4471516312386311,0.09796589893629937,0.11022125508401497,0.41561950190004193,0.07566729076306339,0.353458634008452,0.5221077064729108,-0.5173126641737197
IRI_Empathic_concern,0.20622353574775124,0.4422551796215044,0.9999999988604451,0.37810408688020536,0.7251863114994583,0.27621336271918984,-0.029401746855136364,-0.26352218775029324,0.7702528846574594,0.3305589776931236,0.15564011546427042,0.6602061989889388,0.2706481556763571,0.8254986029329003,0.6673067601134826,-0.7941919659505988
IRI_Personal_distress,-0.03633281898729401,0.051239443943307525,0.37804274857352693,0.999999107469214,0.24685938434338253,0.7402344083827901,-0.26148457491097027,0.12823759941913052,0.3762189944327752,-0.03071010480377124,0.6101180865528496,0.33419017367524884,0.1984995833485441,0.42006344323712974,0.08188713249039484,-0.2514756163314956
PANAS_Positive_Affect,0.15600997931186245,0.7360220233085275,0.5428257556955782,-0.46320468331125386,0.9999999949209077,-0.2397601123910057,0.5043188856278096,0.7442019512151027,0.23296154567506389,0.5982387452322931,-0.40134116848356594,0.5845798608919099,0.7896869527445849,0.7028507832642671,0.6683647277224185,-0.6222340514727636
PANAS_Negative_Affect,-0.620445481745355,-0.06899022844273314,-0.37528472377480127,0.8817853402379096,-0.23988644225370132,0.9999998827260429,-0.8743700762135433,-0.4602318980994341,-0.6250039163091267,-0.6164513712229505,0.8725187750585961,-0.357906967258281,-0.5603036079369885,-0.46915641502243743,-0.772753348700649,0.7982448777739676
POM_Peace_of_Mind,0.8520511801734014,0.8083919681200751,0.8201474721962154,-0.9355489992922847,0.8471278541129873,-0.8625987412000027,0.9995334181822741,0.3220859206010797,0.76553133558302,0.7155260832345924,-0.9340439448564436,0.7966380437591539,0.8813496661185892,0.7702538599477062,0.8902117234422648,-0.7728795962392319
BigFive_Extraversion,0.0816484706111768,0.30115418594410637,0.34816225479295826,-0.10798531780176199,0.7334572739524601,-0.23140085868265003,-0.32494268308843316,0.9997347608003786,-0.31935377247471414,-0.08607652137002822,0.26492720813946624,0.46088237819108135,0.8660474944726888,-0.16612569536998015,0.3553295414519275,-0.5109014859480313
BigFive_Agreeableness,0.43280200904946886,0.10672054238494601,0.31646778683666044,-0.09874777211527598,-0.374199621731786,-0.22729158045530123,0.25642941207643277,-0.3137608985049104,0.9999999999989709,0.0431046261520055,-0.31226682944350526,-0.2301747842723686,-0.43218470339931153,0.6025214032993358,5.720831147322525e-05,0.2270314371351196
BigFive_Conscientiousness,0.10004325616073415,0.004357184919064602,-0.0874375106373389,-0.22299843964835026,0.08654123469869121,0.003376354176354972,0.2855417128082316,-0.08002356360081367,0.043103592363450516,0.9999999996647652,-0.15649317551783815,-0.05550148945866762,-0.014838414170926972,0.3370943334572529,0.21083019704203848,-0.0004039305433632123
BigFive_Neuroticism,-0.08365136702120642,-0.19432699759859176,0.08806749678277058,0.7192500823970739,-0.1045314154836462,0.5396375436614915,-0.9303873550598587,0.2647079444020929,-0.31195736431779103,-0.15619864649730839,0.9999985060577732,-0.06489214109359462,0.16258212304259578,-0.2627870148396542,-0.5084304251902629,-0.005924248302144483
BigFive_Openness,-0.028018640341723147,0.5062452715357234,0.1525337254968045,-0.2157728165947786,0.6123235739937373,-0.2388857603352833,0.021937650928860776,0.4650697606212859,-0.23017492775581544,-0.05550687199876495,-0.06503803138721725,0.9999999999999691,0.5193540157290564,-0.2589750698365904,0.5375936911706547,-0.5226898520559395
SelfConst_Independent_self,-0.1342555571140458,0.6307151709246007,-0.05173109474642815,-0.32614991135951676,0.8378478678926512,-0.017544946257741653,0.571685320627811,0.7091722193275495,-0.3386399261250477,-0.01629420276459928,-0.3633130247323682,0.7167325377089343,0.9961587039088363,0.015018862296338052,0.6803784095083149,0.19133906810653212
SelfConst_Interdependent_self,0.37190387606615033,0.16847646394022528,0.7166414468129223,0.21910942661775407,0.12435937252040057,0.16427159320372567,0.05487071130127262,-0.1730605048164351,0.5396367925897138,0.32738832140877616,-0.3577055629900141,-0.232069304457601,0.006595048903672601,0.9999999999997857,0.2834835421392812,-0.3465498001171105
LifeSat_Life_Satisfaction,0.7849679752603009,0.9112717335289877,0.9195354961991721,0.26832786043649726,0.9214770518864706,0.22307665640769705,0.9517079652156565,0.7446244974827659,0.6883110656570617,0.47073579606950544,0.1276849778918912,0.39426530931920356,0.9500444728986159,0.8800836107000805,0.9999999993806448,-0.8480371802027711
Lonely_Loneliness,-0.8358056510234534,0.1499094221238037,-0.59431723354717,0.8231099149736558,-0.8218926525235666,0.5317382582540252,-0.7510618075007802,-0.7076850619409765,-0.7437208680716416,-0.7027984907991849,0.7110235404599354,-0.2303003888951917,-0.3707958871757917,-0.8384805051995688,-0.6803999643644877,0.9988710889803394
